ros_time,header_seq,header_stamp_sec,header_stamp_nsec,frame_id,joint_name,position,velocity,acceleration,effort
1778125827.6449454,12287,1778125827,638085288,,LH_HAA,-0.1354457139968872,-0.08903939551640948,-3.2392994400319197,7.420830726623535
1778125827.6449454,12287,1778125827,638085288,,LH_HFE,-0.5198037624359131,-2.778382754641516,-32.30647588651163,-9.33600902557373
1778125827.6449454,12287,1778125827,638085288,,LH_KFE,1.2802987098693848,4.1457244931148285,6.860769021234881,1.37455415725708
1778125827.6449454,12287,1778125827,638085288,,RH_HAA,0.1389451026916504,0.7806826205685427,14.199131775501378,-12.169075965881348
1778125827.6449454,12287,1778125827,638085288,,RH_HFE,-1.0501058101654053,1.3022107717745481,8.68600322594373,51.396759033203125
1778125827.6449454,12287,1778125827,638085288,,RH_KFE,1.2185800075531006,0.6672154798219222,0.0887112899089225,-26.2265682220459
1778125827.6501503,12288,1778125827,640648963,,LF_HAA,-0.33613353967666626,-0.00021992274237925497,0.8334056700772753,-10.30518913269043
1778125827.6501503,12288,1778125827,640648963,,LF_HFE,0.9617100954055786,1.2128494999508888,-0.9651232873266405,-1.7906451225280762
1778125827.6501503,12288,1778125827,640648963,,LF_KFE,-1.275768756866455,0.10633408014868173,-6.791057583908749,38.78879165649414
1778125827.6501503,12288,1778125827,640648963,,RF_HAA,-0.017904432490468025,-0.24984407483637702,6.322311404650594,-4.541632175445557
1778125827.6501503,12288,1778125827,640648963,,RF_HFE,1.1589704751968384,-0.1621914788457343,13.214378427648304,-0.3849928677082062
1778125827.6501503,12288,1778125827,640648963,,RF_KFE,-1.4622912406921387,-6.641315892138809,-6.109106450946012,3.48565411567688
1778125827.6501503,12288,1778125827,640648963,,LH_HAA,-0.13573333621025085,-0.09707127298224988,-2.7935182314857365,6.174682140350342
1778125827.6501503,12288,1778125827,640648963,,LH_HFE,-0.5263950824737549,-2.762804660424125,-7.714820814373482,-8.16261100769043
1778125827.6501503,12288,1778125827,640648963,,LH_KFE,1.292235016822815,4.213335894763379,7.76553565732797,-3.9245710372924805
1778125827.6501503,12288,1778125827,640648963,,RH_HAA,0.14071877300739288,0.6937555944945135,6.669936218583618,-12.705642700195312
1778125827.6501503,12288,1778125827,640648963,,RH_HFE,-1.0465583801269531,1.2861473164484898,6.146187240699839,49.32774353027344
1778125827.6501503,12288,1778125827,640648963,,RH_KFE,1.2202337980270386,0.6188455002729786,-2.339063440164301,-25.8084659576416
1778125827.6503065,12289,1778125827,643083082,,LF_HAA,-0.3363732397556305,-0.04906632543378287,-3.2285300160578028,-11.149518013000488
1778125827.6503065,12289,1778125827,643083082,,LF_HFE,0.9649937748908997,1.2838904871617294,1.0863875645337677,-3.294602394104004
1778125827.6503065,12289,1778125827,643083082,,LF_KFE,-1.275481104850769,0.11266344866390493,-5.050054903421362,37.95451354980469
1778125827.6503065,12289,1778125827,643083082,,RF_HAA,-0.01859951764345169,-0.25259660162578523,4.486023749837371,-3.6012473106384277
1778125827.6503065,12289,1778125827,643083082,,RF_HFE,1.158251404762268,-0.2194475114906476,2.7683263920492682,-6.369401931762695
1778125827.6503065,12289,1778125827,643083082,,RF_KFE,-1.4805551767349243,-6.567854590839791,-4.369723238717502,6.801052570343018
1778125827.6503065,12289,1778125827,643083082,,LH_HAA,-0.13609285652637482,-0.1220326033428042,-3.587264406215174,5.306807041168213
1778125827.6503065,12289,1778125827,643083082,,LH_HFE,-0.5343766212463379,-2.8095932715625365,-9.37386497862979,-6.505544662475586
1778125827.6503065,12289,1778125827,643083082,,LH_KFE,1.3024216890335083,4.2222925049834785,7.964660744665412,-6.864459991455078
1778125827.6503065,12289,1778125827,643083082,,RH_HAA,0.1419890969991684,0.6185864912122115,2.1547572463964952,-12.553398132324219
1778125827.6503065,12289,1778125827,643083082,,RH_HFE,-1.0435384511947632,1.2714958025533645,4.501448645713055,46.626163482666016
1778125827.6503065,12289,1778125827,643083082,,RH_KFE,1.2213363647460938,0.5436714534979031,-5.764041067978608,-24.79172134399414
1778125827.6523623,12290,1778125827,645539252,,LF_HAA,-0.33673277497291565,-0.096569339937581,-6.364916922085791,-11.326125144958496
1778125827.6523623,12290,1778125827,645539252,,LF_HFE,0.968852698802948,1.3301018581338662,2.673790431780017,-4.508866310119629
1778125827.6523623,12290,1778125827,645539252,,LF_KFE,-1.2752892971038818,0.08808668084535265,-5.178805426321243,37.58952713012695
1778125827.6523623,12290,1778125827,645539252,,RF_HAA,-0.019414445385336876,-0.29685384485856264,1.4516217988056408,-2.496138095855713
1778125827.6523623,12290,1778125827,645539252,,RF_HFE,1.1567893028259277,-0.39020286751947925,-14.61391059316573,-8.00093936920166
1778125827.6523623,12290,1778125827,645539252,,RF_KFE,-1.4953436851501465,-6.368755469322976,-0.16185534630427426,6.430532932281494
1778125827.6523623,12290,1778125827,645539252,,LH_HAA,-0.1365722268819809,-0.14909801405684608,-4.641402022054464,4.623574256896973
1778125827.6523623,12290,1778125827,645539252,,LH_HFE,-0.542597770690918,-2.8774651303656964,-11.295521860082156,-5.780892372131348
1778125827.6523623,12290,1778125827,645539252,,LH_KFE,1.313902497291565,4.152310623648649,6.474061253040508,-7.071578502655029
1778125827.6523623,12290,1778125827,645539252,,RH_HAA,0.14407435059547424,0.6890544327354944,5.06360227072854,-13.177334785461426
1778125827.6523623,12290,1778125827,645539252,,RH_HFE,-1.0402547121047974,1.2190097910264057,1.6506807731690223,44.063697814941406
1778125827.6523623,12290,1778125827,645539252,,RH_KFE,1.222966194152832,0.5707923536699704,-3.8504835251914447,-24.486995697021484
1778125827.6547167,12291,1778125827,648087649,,LF_HAA,-0.3370683193206787,-0.10827406400593916,-5.6393268320268515,-11.256420135498047
1778125827.6547167,12291,1778125827,648087649,,LF_HFE,0.9719446301460266,1.306025350561923,2.421096058852712,-4.678835868835449
1778125827.6547167,12291,1778125827,648087649,,LF_KFE,-1.2750976085662842,0.0844198513224228,-4.60913209965181,37.464561462402344
1778125827.6547167,12291,1778125827,648087649,,RF_HAA,-0.02070874162018299,-0.38789585429092766,-3.7393250455043003,-1.0401873588562012
1778125827.6547167,12291,1778125827,648087649,,RF_HFE,1.1549197435379028,-0.5776984630087638,-25.0835148264971,-6.224519729614258
1778125827.6547167,12291,1778125827,648087649,,RF_KFE,-1.5112587213516235,-5.995251920129325,12.560719652842133,3.307237148284912
1778125827.6547167,12291,1778125827,648087649,,LH_HAA,-0.13709953427314758,-0.18495191878598746,-6.490156067088402,4.4654974937438965
1778125827.6547167,12291,1778125827,648087649,,LH_HFE,-0.5497164130210876,-2.919786621670636,-12.025872483747666,-5.990195274353027
1778125827.6547167,12291,1778125827,648087649,,LH_KFE,1.3232741355895996,4.031114157180777,3.6209568561140935,-5.116964340209961
1778125827.6547167,12291,1778125827,648087649,,RH_HAA,0.14589595794677734,0.7188262434566265,5.835000862065715,-13.561809539794922
1778125827.6547167,12291,1778125827,648087649,,RH_HFE,-1.0374504327774048,1.1983117363238234,-0.06649659409386459,42.62957763671875
1778125827.6547167,12291,1778125827,648087649,,RH_KFE,1.2244762182235718,0.5992197340938031,-2.2722274178671276,-24.7313289642334
1778125827.6568081,12292,1778125827,650537574,,LF_HAA,-0.33726006746292114,-0.0959782242859081,-4.158364255122508,-11.174578666687012
1778125827.6568081,12292,1778125827,650537574,,LF_HFE,0.975348174571991,1.2578666429112069,1.442688158349943,-4.347221374511719
1778125827.6568081,12292,1778125827,650537574,,LF_KFE,-1.274738073348999,0.10813034069204815,-2.7069833392374645,37.19197463989258
1778125827.6568081,12292,1778125827,650537574,,RF_HAA,-0.022194785997271538,-0.4998645175159445,-9.016010430317552,0.40526771545410156
1778125827.6568081,12292,1778125827,650537574,,RF_HFE,1.1526668071746826,-0.7495982376146514,-29.876957114658353,-2.990607261657715
1778125827.6568081,12292,1778125827,650537574,,RF_KFE,-1.5242257118225098,-5.711645637218226,26.437692293386043,-0.5343135595321655
1778125827.6568081,12292,1778125827,650537574,,LH_HAA,-0.1378905028104782,-0.24208276621491026,-11.038774222554778,4.596957206726074
1778125827.6568081,12292,1778125827,650537574,,LH_HFE,-0.5571706295013428,-3.0107868361186436,-14.500650080430187,-6.227989196777344
1778125827.6568081,12292,1778125827,650537574,,LH_KFE,1.333916187286377,3.9095865266313554,0.055270895723611435,-2.0825107097625732
1778125827.6568081,12292,1778125827,650537574,,RH_HAA,0.1473820060491562,0.6140252452789624,0.6817110489904668,-12.866067886352539
1778125827.6568081,12292,1778125827,650537574,,RH_HFE,-1.033783197402954,1.2610292798637304,1.108761513220823,41.42475128173828
1778125827.6568081,12292,1778125827,650537574,,RH_KFE,1.2259143590927124,0.5502864959743078,-3.3879439760117744,-24.69931411743164
1778125827.662687,12293,1778125827,653127669,,LF_HAA,-0.337643563747406,-0.11927387222029395,-4.276080502677863,-10.822463989257812
1778125827.662687,12293,1778125827,653127669,,LF_HFE,0.9782243967056274,1.2305528965867043,0.7270214559210728,-4.05722188949585
1778125827.662687,12293,1778125827,653127669,,LF_KFE,-1.2741868495941162,0.15860961872574017,0.7601529941601511,36.644649505615234
1778125827.662687,12293,1778125827,653127669,,RF_HAA,-0.023920513689517975,-0.5582651435078603,-9.836809195137096,1.6202278137207031
1778125827.662687,12293,1778125827,653127669,,RF_HFE,1.149814486503601,-0.8872526900793191,-30.576180711503017,0.7230926156044006
1778125827.662687,12293,1778125827,653127669,,RF_KFE,-1.5393497943878174,-5.552383277709307,33.24154902949371,-4.154851913452148
1778125827.662687,12293,1778125827,653127669,,LH_HAA,-0.13887320458889008,-0.30222989324969995,-13.452107100250881,4.791330337524414
1778125827.662687,12293,1778125827,653127669,,LH_HFE,-0.5662546157836914,-3.1366257915777678,-18.68961445595187,-6.615133285522461
1778125827.662687,12293,1778125827,653127669,,LH_KFE,1.3431919813156128,3.8900510416131335,-1.4066652760496359,0.8397489786148071
1778125827.662687,12293,1778125827,653127669,,RH_HAA,0.14831677079200745,0.5086649333381114,-4.427795197341388,-11.879467010498047
1778125827.662687,12293,1778125827,653127669,,RH_HFE,-1.03035569190979,1.3425716438849713,3.2047461233106325,40.694549560546875
1778125827.662687,12293,1778125827,653127669,,RH_KFE,1.2270408868789673,0.46878797424251223,-6.579179683375353,-24.32257843017578
1778125827.6628504,12294,1778125827,655608569,,LF_HAA,-0.3380749821662903,-0.14761677634211162,-4.892966482310276,-10.55773639678955
1778125827.6628504,12294,1778125827,655608569,,LF_HFE,0.9815799593925476,1.2124210639105224,0.17081175678729246,-4.504067420959473
1778125827.6628504,12294,1778125827,655608569,,LF_KFE,-1.2737313508987427,0.17407668409281032,1.2952357531425487,36.314300537109375
1778125827.6628504,12294,1778125827,655608569,,RF_HAA,-0.02509496733546257,-0.5168429184792562,-5.9997923434718015,1.9237035512924194
1778125827.6628504,12294,1778125827,655608569,,RF_HFE,1.1475614309310913,-0.9079933886488561,-25.935534095091754,2.041574239730835
1778125827.6628504,12294,1778125827,655608569,,RF_KFE,-1.5526522397994995,-5.552615771672471,32.1072181737519,-4.735621452331543
1778125827.6628504,12294,1778125827,655608569,,LH_HAA,-0.13987988233566284,-0.3571534461881378,-14.849654678123981,4.981797218322754
1778125827.6628504,12294,1778125827,655608569,,LH_HFE,-0.5742361545562744,-3.224697660670152,-21.425566662841806,-6.792823791503906
1778125827.6628504,12294,1778125827,655608569,,LH_KFE,1.3542653322219849,3.9257424602262665,-1.5646370344047884,2.730482339859009
1778125827.6628504,12294,1778125827,655608569,,RH_HAA,0.14937138557434082,0.4422440645653675,-5.562167598396203,-11.097407341003418
1778125827.6628504,12294,1778125827,655608569,,RH_HFE,-1.0263530015945435,1.3878497433426034,4.501386727217711,40.40383529663086
1778125827.6628504,12294,1778125827,655608569,,RH_KFE,1.228047490119934,0.44659144201832646,-6.699078657760137,-24.43667221069336
1778125827.6646855,12295,1778125827,658036782,,LF_HAA,-0.33836260437965393,-0.12096567026990201,-3.1252024283979822,-11.489961624145508
1778125827.6646855,12295,1778125827,658036782,,LF_HFE,0.9848875999450684,1.1965097083722214,-0.3198127735238108,-6.354663848876953
1778125827.6646855,12295,1778125827,658036782,,LF_KFE,-1.2732280492782593,0.178068105098945,1.2312336005613285,36.21567153930664
1778125827.6646855,12295,1778125827,658036782,,RF_HAA,-0.025861958041787148,-0.38815803417786754,3.0391069577295733,2.0742883682250977
1778125827.6646855,12295,1778125827,658036782,,RF_HFE,1.1452364921569824,-0.8670810424557046,-9.45083805730024,-1.7562415599822998
1778125827.6646855,12295,1778125827,658036782,,RF_KFE,-1.5680879354476929,-5.532418757439474,28.671340893386173,0.2646752595901489
1778125827.6646855,12295,1778125827,658036782,,LH_HAA,-0.14117416739463806,-0.41576629282941924,-15.445674923773677,5.204980850219727
1778125827.6646855,12295,1778125827,658036782,,LH_HFE,-0.5834639668464661,-3.259534604047533,-21.6131453489571,-7.3635783195495605
1778125827.6646855,12295,1778125827,658036782,,LH_KFE,1.3651471138000488,3.9042403639010756,-2.1183192105717588,0.9353843927383423
1778125827.6646855,12295,1778125827,658036782,,RH_HAA,0.15066568553447723,0.48966264645963714,-2.2556276684765546,-11.124409675598145
1778125827.6646855,12295,1778125827,658036782,,RH_HFE,-1.0224701166152954,1.3862438572052858,4.453403488593318,40.19386291503906
1778125827.6646855,12295,1778125827,658036782,,RH_KFE,1.229461669921875,0.4783372043841821,-5.009856217821325,-26.167512893676758
1778125827.666501,12296,1778125827,660561943,,LF_HAA,-0.33845847845077515,-0.08374005240645026,-0.7576753555295095,-12.795059204101562
1778125827.666501,12296,1778125827,660561943,,LF_HFE,0.987835705280304,1.2122267197299739,-0.2858425642455745,-8.254310607910156
1778125827.666501,12296,1778125827,660561943,,LF_KFE,-1.272796630859375,0.17886244698952078,1.124917746421357,36.247005462646484
1778125827.666501,12296,1778125827,660561943,,RF_HAA,-0.02660498023033142,-0.35337424583136884,2.459425005630432,2.8223745822906494
1778125827.666501,12296,1778125827,660561943,,RF_HFE,1.142575979232788,-0.9154688485391949,-8.836239866202261,-7.657692909240723
1778125827.666501,12296,1778125827,660561943,,RF_KFE,-1.5811028480529785,-5.479654612026169,26.423886466295073,5.578036308288574
1778125827.666501,12296,1778125827,660561943,,LH_HAA,-0.14234863221645355,-0.45156000179554645,-15.143856214273907,5.259731292724609
1778125827.666501,12296,1778125827,660561943,,LH_HFE,-0.5925959944725037,-3.2610052681805017,-19.626887902626574,-8.116039276123047
1778125827.666501,12296,1778125827,660561943,,LH_KFE,1.374350905418396,3.873075387034696,-2.671263158484559,-1.9610449075698853
1778125827.666501,12296,1778125827,660561943,,RH_HAA,0.1523195058107376,0.5421377223813697,0.5792501704626554,-11.315999984741211
1778125827.666501,12296,1778125827,660561943,,RH_HFE,-1.0193063020706177,1.3549907962858516,3.6595284834461475,40.08711242675781
1778125827.666501,12296,1778125827,660561943,,RH_KFE,1.2307798862457275,0.5118107923757674,-3.352558954082055,-27.963869094848633
1778125827.668181,12297,1778125827,663060564,,LF_HAA,-0.33853039145469666,-0.054829751411418215,0.6150037572424848,-13.972258567810059
1778125827.668181,12297,1778125827,663060564,,LF_HFE,0.9908557534217834,1.233133499682991,-0.08432937042438736,-9.973904609680176
1778125827.668181,12297,1778125827,663060564,,LF_KFE,-1.2722933292388916,0.19209866137402642,1.4234331041945065,36.20549011230469
1778125827.668181,12297,1778125827,663060564,,RF_HAA,-0.02761165425181389,-0.3528002264255375,1.1204128762794334,4.076592445373535
1778125827.668181,12297,1778125827,663060564,,RF_HFE,1.139939546585083,-1.0032272302817626,-14.005575358003291,-11.386483192443848
1778125827.668181,12297,1778125827,663060564,,RF_KFE,-1.5950764417648315,-5.213227316042735,33.945678169066305,8.885199546813965
1778125827.668181,12297,1778125827,663060564,,LH_HAA,-0.14369085431098938,-0.5025201218864307,-15.650860833119921,5.293911457061768
1778125827.668181,12297,1778125827,663060564,,LH_HFE,-0.6004576086997986,-3.2713542455975224,-14.148540769537579,-8.476901054382324
1778125827.668181,12297,1778125827,663060564,,LH_KFE,1.383530855178833,3.851737075116545,-3.2103551400405026,-4.149822235107422
1778125827.668181,12297,1778125827,663060564,,RH_HAA,0.15373364090919495,0.5644632348260994,1.4634985651610128,-11.438555717468262
1778125827.668181,12297,1778125827,663060564,,RH_HFE,-1.016214370727539,1.322029184369077,2.7089363684228744,39.92138671875
1778125827.668181,12297,1778125827,663060564,,RH_KFE,1.2320263385772705,0.5134039452741234,-2.765527476322622,-29.190616607666016
1778125827.67593,12298,1778125827,665560086,,LF_HAA,-0.33862626552581787,-0.047891034994028074,0.7374043387077215,-14.3727388381958
1778125827.67593,12298,1778125827,665560086,,LF_HFE,0.994403064250946,1.2480086192411421,0.12490428578504745,-11.019097328186035
1778125827.67593,12298,1778125827,665560086,,LF_KFE,-1.2716701030731201,0.20941531708529185,1.9523488809091485,36.097206115722656
1778125827.67593,12298,1778125827,665560086,,RF_HAA,-0.02816293016076088,-0.29047436730295395,3.975941182561497,4.5132060050964355
1778125827.67593,12298,1778125827,665560086,,RF_HFE,1.1364880800247192,-1.1257510495264427,-20.988286264495155,-12.724470138549805
1778125827.67593,12298,1778125827,665560086,,RF_KFE,-1.6063416004180908,-4.959590383826624,44.67978543133547,9.326900482177734
1778125827.67593,12298,1778125827,665560086,,LH_HAA,-0.14527277648448944,-0.5321087237693221,-15.044192204167654,5.191454887390137
1778125827.67593,12298,1778125827,665560086,,LH_HFE,-0.6097573637962341,-3.2981797346256725,-12.130985321444221,-8.716816902160645
1778125827.67593,12298,1778125827,665560086,,LH_KFE,1.3940529823303223,3.799412351283104,-4.063869041217935,-5.017553329467773
1778125827.67593,12298,1778125827,665560086,,RH_HAA,0.15543539822101593,0.5898697416911849,2.181759103267836,-11.691903114318848
1778125827.67593,12298,1778125827,665560086,,RH_HFE,-1.0124033689498901,1.3425019356434387,2.580418738960321,39.370399475097656
1778125827.67593,12298,1778125827,665560086,,RH_KFE,1.2333924770355225,0.4995307069180599,-2.706647381465951,-29.794231414794922
1778125827.676087,12299,1778125827,668076947,,LF_HAA,-0.33860230445861816,-0.016914021644702314,1.6319492299048683,-14.548356056213379
1778125827.676087,12299,1778125827,668076947,,LF_HFE,0.9973032474517822,1.2276651977272177,-0.058976780087808364,-11.0684175491333
1778125827.676087,12299,1778125827,668076947,,LF_KFE,-1.270855188369751,0.2554319693698517,3.838936724495134,35.80867004394531
1778125827.676087,12299,1778125827,668076947,,RF_HAA,-0.028977856040000916,-0.2961913419255134,2.4451681722088563,5.02114725112915
1778125827.676087,12299,1778125827,668076947,,RF_HFE,1.1327968835830688,-1.3209378209543625,-33.62993379022651,-10.888340950012207
1778125827.676087,12299,1778125827,668076947,,RF_KFE,-1.618062138557434,-4.538497078059638,66.53631440915382,6.925617694854736
1778125827.676087,12299,1778125827,668076947,,LH_HAA,-0.1468307226896286,-0.5439472404735377,-13.02488785818644,4.802375316619873
1778125827.676087,12299,1778125827,668076947,,LH_HFE,-0.6177628636360168,-3.3179998449853962,-10.967766092093886,-8.68606185913086
1778125827.676087,12299,1778125827,668076947,,LH_KFE,1.4028733968734741,3.739305071796125,-5.086546468784009,-4.205239295959473
1778125827.676087,12299,1778125827,668076947,,RH_HAA,0.1571131944656372,0.6429787831104109,3.8005923979621183,-12.168839454650879
1778125827.676087,12299,1778125827,668076947,,RH_HFE,-1.0091437101364136,1.3512129691215196,2.4119940400370936,38.884986877441406
1778125827.676087,12299,1778125827,668076947,,RH_KFE,1.2348545789718628,0.511636022429231,-2.1888551625713792,-29.995817184448242
1778125827.6780965,12300,1778125827,670589351,,LF_HAA,-0.338386595249176,0.03287257287079795,3.8919293691299663,-14.707818031311035
1778125827.6780965,12300,1778125827,670589351,,LF_HFE,1.0006588697433472,1.2142244900216967,-0.267228591221169,-10.938657760620117
1778125827.6780965,12300,1778125827,670589351,,LF_KFE,-1.2702080011367798,0.2632775920069547,3.8097239778658367,35.77110290527344
1778125827.6780965,12300,1778125827,670589351,,RF_HAA,-0.030056437477469444,-0.37437447777151256,-1.7363230403989267,5.887168884277344
1778125827.6780965,12300,1778125827,670589351,,RF_HFE,1.1277395486831665,-1.579540516628549,-45.389801222181575,-6.864512920379639
1778125827.6780965,12300,1778125827,670589351,,RF_KFE,-1.626882553100586,-4.122472699953455,85.80444255501364,3.166968822479248
1778125827.6780965,12300,1778125827,670589351,,LH_HAA,-0.14843662083148956,-0.6064564083029027,-14.982216184543766,4.812808513641357
1778125827.6780965,12300,1778125827,670589351,,LH_HFE,-0.62761390209198,-3.428144259508466,-13.334100834452817,-8.140612602233887
1778125827.6780965,12300,1778125827,670589351,,LH_KFE,1.4129161834716797,3.657828720880404,-6.745950559261641,-2.1922500133514404
1778125827.6780965,12300,1778125827,670589351,,RH_HAA,0.15903067588806152,0.6632004648730051,4.387207823380254,-12.415386199951172
1778125827.6780965,12300,1778125827,670589351,,RH_HFE,-1.005308747291565,1.3617072552655178,2.2970068002297697,38.3386344909668
1778125827.6780965,12300,1778125827,670589351,,RH_KFE,1.2362207174301147,0.5365237621587259,-1.3903754187414075,-30.044565200805664
1778125827.6782625,12301,1778125827,673040870,,LF_HAA,-0.3383386433124542,0.02244558563978398,3.0649954801072066,-14.517504692077637
1778125827.6782625,12301,1778125827,673040870,,LF_HFE,1.0036308765411377,1.2279125721029724,-0.18236539847865368,-10.885616302490234
1778125827.6782625,12301,1778125827,673040870,,LF_KFE,-1.2695369720458984,0.24752283034075032,2.6617151267653796,36.00583267211914
1778125827.6782625,12301,1778125827,673040870,,RF_HAA,-0.03139866888523102,-0.4270504642303564,-3.392044977774387,6.882774353027344
1778125827.6782625,12301,1778125827,673040870,,RF_HFE,1.1231375932693481,-1.7369394290332256,-47.28158622463485,-3.5429701805114746
1778125827.6782625,12301,1778125827,673040870,,RF_KFE,-1.6362541913986206,-3.7207574863842683,95.98726268846318,-1.6517832279205322
1778125827.6782625,12301,1778125827,673040870,,LH_HAA,-0.15073758363723755,-0.7209979847465589,-21.501220677824342,5.313434600830078
1778125827.6782625,12301,1778125827,673040870,,LH_HFE,-0.6365780830383301,-3.5791031490546263,-18.547829890044923,-7.232611179351807
1778125827.6782625,12301,1778125827,673040870,,LH_KFE,1.421616792678833,3.643275877103666,-7.423513868012364,-0.4330497980117798
1778125827.6782625,12301,1778125827,673040870,,RH_HAA,0.16046877205371857,0.6289093030715223,3.427067277163638,-12.183956146240234
1778125827.6782625,12301,1778125827,673040870,,RH_HFE,-1.0019052028656006,1.3912223039680525,2.5134083461907744,37.84431457519531
1778125827.6782625,12301,1778125827,673040870,,RH_KFE,1.2377067804336548,0.5319748499902752,-1.1839454469814454,-29.8480281829834
1778125827.680494,12302,1778125827,675572175,,LF_HAA,-0.33860230445861816,-0.04254099611600568,-0.6046243698547668,-13.981626510620117
1778125827.680494,12302,1778125827,675572175,,LF_HFE,1.007250189781189,1.2617501309917876,0.17990249045779158,-11.545217514038086
1778125827.680494,12302,1778125827,675572175,,LF_KFE,-1.2690095901489258,0.2336035775544774,1.8239784576758493,36.334983825683594
1778125827.680494,12302,1778125827,675572175,,RF_HAA,-0.03209375590085983,-0.35508761548580653,1.4226479377261239,6.870944499969482
1778125827.680494,12302,1778125827,675572175,,RF_HFE,1.1177926063537598,-1.8250560392319226,-31.86268565719639,-1.981764554977417
1778125827.680494,12302,1778125827,675572175,,RF_KFE,-1.6446431875228882,-3.6161216208389457,88.52886913333793,-2.8823399543762207
1778125827.680494,12302,1778125827,675572175,,LH_HAA,-0.1529426872730255,-0.8126049005804,-24.52315324257913,5.827936172485352
1778125827.680494,12302,1778125827,675572175,,LH_HFE,-0.6472679972648621,-3.7102892659294393,-23.417531796020594,-6.535965919494629
1778125827.680494,12302,1778125827,675572175,,LH_KFE,1.431779384613037,3.638528526144491,-7.748147345938625,0.8499808311462402
1778125827.680494,12302,1778125827,675572175,,RH_HAA,0.16197878122329712,0.5817777932980064,1.5474268884923694,-11.682158470153809
1778125827.680494,12302,1778125827,675572175,,RH_HFE,-0.9979264140129089,1.4090030987230484,2.696758798022378,37.44556427001953
1778125827.680494,12302,1778125827,675572175,,RH_KFE,1.238881230354309,0.5116941958542924,-1.3721618935987874,-29.737815856933594
1778125827.682764,12303,1778125827,678023995,,LF_HAA,-0.3389618396759033,-0.08551446670649962,-1.969746779678418,-13.796883583068848
1778125827.682764,12303,1778125827,678023995,,LF_HFE,1.01017427444458,1.2392385634554022,0.062254896282505925,-12.935005187988281
1778125827.682764,12303,1778125827,678023995,,LF_KFE,-1.268242597579956,0.2579707275475106,2.5086434183684045,36.95560073852539
1778125827.682764,12303,1778125827,678023995,,RF_HAA,-0.03259709104895592,-0.26062128855668243,5.360578953892383,7.3050642013549805
1778125827.682764,12303,1778125827,678023995,,RF_HFE,1.1132866144180298,-1.8516362511236764,-15.294338131668834,-4.541825771331787
1778125827.682764,12303,1778125827,678023995,,RF_KFE,-1.6543024778366089,-3.525299172393701,45.40361983244578,0.24354135990142822
1778125827.682764,12303,1778125827,678023995,,LH_HAA,-0.15560318529605865,-0.887179885913019,-24.235434373154675,6.269376754760742
1778125827.682764,12303,1778125827,678023995,,LH_HFE,-0.6565437912940979,-3.7850320803450033,-25.351506063830684,-7.255903244018555
1778125827.682764,12303,1778125827,678023995,,LH_KFE,1.4404079914093018,3.616197520930013,-7.966411240449921,-0.5281610488891602
1778125827.682764,12303,1778125827,678023995,,RH_HAA,0.16317720711231232,0.5420928314722451,0.0017702697556029215,-10.934208869934082
1778125827.682764,12303,1778125827,678023995,,RH_HFE,-0.9945468902587891,1.4092806333981482,2.6586447683446273,37.59592056274414
1778125827.682764,12303,1778125827,678023995,,RH_KFE,1.2400556802749634,0.46356899409904073,-2.490096432167793,-30.479780197143555
1778125827.689984,12304,1778125827,680524272,,LF_HAA,-0.338985800743103,-0.04898417731712694,-0.11253913729764707,-14.341506004333496
1778125827.689984,12304,1778125827,680524272,,LF_HFE,1.0134100914001465,1.1945447948304473,-0.4242447075086603,-14.799428939819336
1778125827.689984,12304,1778125827,680524272,,LF_KFE,-1.2674756050109863,0.28528804417234954,3.4667622258434867,37.446502685546875
1778125827.689984,12304,1778125827,680524272,,RF_HAA,-0.033004555851221085,-0.21820392345249986,5.588474170485952,8.138522148132324
1778125827.689984,12304,1778125827,680524272,,RF_HFE,1.107677936553955,-1.9355991289701768,-16.761391018199696,-9.016979217529297
1778125827.689984,12304,1778125827,680524272,,RF_KFE,-1.6623798608779907,-3.4425033583159004,34.683395096306974,4.616203308105469
1778125827.689984,12304,1778125827,680524272,,LH_HAA,-0.15804795920848846,-0.9519308528137422,-24.02899731072831,6.551107883453369
1778125827.689984,12304,1778125827,680524272,,LH_HFE,-0.6673296093940735,-3.821622715300202,-25.114188050668197,-8.69951057434082
1778125827.689984,12304,1778125827,680524272,,LH_KFE,1.450307011604309,3.568569814311145,-8.38971164097031,-3.6883764266967773
1778125827.689984,12304,1778125827,680524272,,RH_HAA,0.16451944410800934,0.5069987765363737,-1.2097510784701497,-10.000544548034668
1778125827.689984,12304,1778125827,680524272,,RH_HFE,-0.9905920624732971,1.4101415002205164,2.5189330738721436,37.92660903930664
1778125827.689984,12304,1778125827,680524272,,RH_KFE,1.2409425973892212,0.41918731466432935,-3.9636517593952174,-31.385231018066406
1778125827.6901162,12305,1778125827,683094242,,LF_HAA,-0.338985800743103,-0.023428981799133657,0.8010853639957487,-14.938578605651855
1778125827.6901162,12305,1778125827,683094242,,LF_HFE,1.016214370727539,1.1837154497318034,-0.6819313090573731,-16.226070404052734
1778125827.6901162,12305,1778125827,683094242,,LF_KFE,-1.2666367292404175,0.2866568923278935,2.9022606914319606,37.95608139038086
1778125827.6901162,12305,1778125827,683094242,,RF_HAA,-0.033244241029024124,-0.1429345147044536,7.688479488031509,8.811281204223633
